Index,HIP,Vmag,X,Y,Tipo,Name
1661,80953,5.61,1020.435715939326,610.4976360508413,Científica,HD 149303
1662,78276,5.61,1063.46735520353,558.2570478685082,Científica,HD 143435
1663,72323,5.61,1150.2816500911863,222.25389245645673,Científica,*  55 Hya
1664,52965,5.61,713.2863360283443,144.25715881953198,Científica,HD  93905
1665,41211,5.61,407.70034607113064,268.0958961554036,Científica,*   1 Hya
1666,67384,5.61,934.0915697526384,465.7626226697702,Científica,HD 120420
1667,38200,5.61,383.650521617409,131.18023652833008,Científica,HD  63852
1668,69598,5.61,1069.4437789010508,132.5524673592539,Científica,HD 124433
1669,41723,5.61,455.445378095396,139.27802132555297,Científica,HD  72227
1670,66656,5.61,1013.4336864150132,137.9460026402422,Científica,HD 118799
1671,51008,5.61,632.3858989231843,323.62026608663643,Científica,*  44 Leo
1672,29716,5.62,159.16820894195249,305.56490624839046,Científica,HD  43318
1673,92969,5.62,829.5975541628798,720.0998822346539,Científica,HD 176598
1674,48348,5.62,626.9701294978815,86.49859702258382,Científica,HD  85563
1675,74689,5.62,1175.8772724560313,368.56149559709655,Científica,*   4 Ser
1676,26882,5.62,411.5152014256656,615.8798070800228,Científica,HD  37289
1677,47199,5.62,577.9724801104327,144.70249799768902,Científica,HD  83380
1678,37751,5.62,353.3234853617113,171.67370337306744,Científica,V* V390 Pup
1679,57791,5.62,806.538437008897,275.33420731120134,Científica,HD 102928
1680,31362,5.62,245.90785867078964,129.20596334637156,Científica,HD  46936
1681,42795,5.62,443.2896745239713,340.8092634607603,Científica,*  45 Cnc
1682,32385,5.62,259.4298109601588,139.00501572377826,Científica,HD  49131
1683,40240,5.62,408.24014583666866,420.95790783753085,Científica,*  15 Cnc
1684,27938,5.62,119.67563800134587,248.15331586885935,Científica,HD  39853
1685,30444,5.62,244.07862289965377,107.2247173682662,Científica,HD  45145
1686,79358,5.62,1076.6412801219412,566.4110969119085,Científica,HD 145849
1687,38375,5.62,360.5344608210493,188.33095794813545,Científica,HD  64152
1688,38656,5.62,491.52299590192325,23.23974695115723,Científica,HD  65273
1689,16489,5.62,569.6846787154822,674.4279075916861,Científica,HD  20084
1690,73111,5.62,1118.1533227205769,102.80527124569542,Científica,HD 131657
1691,34086,5.63,251.8851554294084,269.4589425523992,Científica,HD  53208
1692,61015,5.63,894.3862705842654,202.90986245356368,Científica,HD 108821
1693,28814,5.63,143.7100253169189,334.26779442888244,Científica,*  66 Ori
1694,79007,5.63,1227.9041327958416,447.7249409861039,Científica,*  45 Ser
1695,52407,5.63,698.9142629581561,149.12975903590865,Científica,HD  92845
1696,64003,5.63,960.2286845884386,153.71379257926938,Científica,HD 113852
1697,36528,5.63,488.49333083405446,594.9534491553286,Científica,HD  58425
1698,42438,5.63,523.7197106747041,569.6139216311032,Científica,* pi.01 UMa
1699,72573,5.63,679.4820464452432,656.8742678439367,Científica,HD 133002
1700,8362,5.63,406.45512111233353,723.9969694531242,Científica,HD  10780
1701,40646,5.63,487.9143388951359,549.9762554731491,Científica,*  29 Lyn
1702,81007,5.63,1285.3497620089638,442.67860204867986,Científica,* n Her
1703,77984,5.63,1275.0953639437162,235.5374982778887,Científica,*   4 Sco
1704,56510,5.63,693.1265243327124,525.8080917936104,Científica,HD 100615
1705,85715,5.63,1175.726320581674,613.2748611911477,Científica,HD 158974
1706,73100,5.63,921.35066346242,567.6232727019839,Científica,HD 132254
1707,66763,5.63,952.0266733110742,426.2203789350113,Científica,*   2 Boo
1708,42917,5.63,445.35547023592574,329.0772427912182,Científica,* b Cnc
1709,35181,5.64,379.48176515187606,63.95877554886969,Científica,HD  56813
1710,75730,5.64,1226.43301029468,282.9713063237154,Científica,* zet01 Lib
1711,3572,5.64,531.7923212345373,720.0490978791472,Científica,*  21 Cas
1712,56518,5.64,798.4798800308379,92.31965700445312,Científica,* C01 Cen
1713,64607,5.64,936.439489773934,368.45650876871474,Científica,V* LN Vir
1714,56319,5.64,793.2715985500838,121.95195177797308,Científica,HD 100378
1715,33804,5.64,271.86947764387565,168.75732783987667,Científica,V* LS CMa
1716,22545,5.64,252.8711944577128,587.0635985782205,Científica,HD  30557
1717,20087,5.64,33.80575800355891,494.4536760810149,Científica,*  51 Tau
1718,63916,5.64,825.78320039729,507.22178478325384,Científica,HD 113847
1719,47701,5.64,554.0407430023317,413.2309159804853,Científica,* f Leo
1720,36732,5.64,322.1245784040915,197.01940613061652,Científica,HD  60341
1721,73369,5.64,986.626889616894,531.8605814244258,Científica,*  40 Boo
1722,25280,5.64,67.1600062929281,223.046124691765,Científica,HD  35505
1723,24914,5.64,377.96563864987047,615.6251525423925,Científica,HD  34255
1724,44356,5.64,478.7080941179183,281.29872556038345,Científica,HD  77353
1725,37590,5.64,353.53744063490063,163.64620071958132,Científica,HD  62412
1726,49865,5.64,616.6894570442804,249.1419605070444,Científica,*  18 Sex
1727,75043,5.65,924.815995407881,587.0771814740451,Científica,HD 136729
1728,85290,5.65,903.6440988689312,673.995337999294,Científica,HD 158460
1729,73284,5.65,1169.6438722415005,213.91849325713008,Científica,*  59 Hya
1730,65790,5.65,963.3165619370596,371.2652412637595,Científica,*  71 Vir
1731,90647,5.65,725.0617886962061,694.6060239951859,Científica,HD 172340
1732,39213,5.65,362.4216640619206,309.9985016736814,Científica,HD  65900
1733,33077,5.65,243.9129416678854,200.7271875361301,Científica,HD  50644
1734,76519,5.65,799.9606290048172,640.5534881170495,Científica,HD 140227
1735,53316,5.65,704.7867089255259,230.8650965445117,Científica,HD  94481
1736,17932,5.65,191.56992691993096,618.8308429245203,Científica,HD  23838
1737,36168,5.65,316.53611105036066,179.23956357314873,Científica,HD  58978
1738,62325,5.65,889.941744395408,352.0582973061867,Científica,*  33 Vir
1739,28756,5.65,189.1627039881491,130.45266421071807,Científica,*  72 Col
1740,62500,5.65,929.0874446594446,188.6357100407872,Científica,HD 111295
1741,47960,5.65,562.880648143405,291.5023966020641,Científica,HD  84607
1742,50520,5.66,702.7500493671693,11.853931367238284,Científica,HD  89715
1743,36981,5.66,320.73917971761193,220.7217482999884,Científica,HD  60855
1744,85790,5.66,1200.1699642257995,604.1180637222897,Científica,*  78 Her
1745,37023,5.66,398.0998491235001,502.4174488589099,Científica,HD  60437
1746,21823,5.66,243.5588874857565,591.8284848414899,Científica,HD  29526
1747,67973,5.66,1010.402964507971,79.62244386478363,Científica,HD 121190
1748,42372,5.66,491.6152077286048,520.4298687086072,Científica,HD  73017
1749,32474,5.66,220.01767311266948,247.77219758577596,Científica,HD  49147
1750,39943,5.66,387.8938490727372,211.21794840490895,Científica,HD  67880
1751,50609,5.66,676.7638362796009,83.31733090749762,Científica,HD  89736
1752,25001,5.66,156.06128728549913,487.8544523412797,Científica,HD  34790
1753,9990,5.66,341.93996055783276,716.5332136910547,Científica,HD  12953
1754,39957,5.66,504.7537487614922,30.92570256385906,Científica,HD  68434
1755,17584,5.66,196.79030691120985,624.3217378685313,Científica,HD  23300
1756,60425,5.66,881.7090011547468,196.669728809947,Científica,*   6 Crv
1757,46511,5.66,547.4763072370795,193.30851942370043,Científica,HD  82077
1758,39919,5.66,470.4767664699719,63.1369566446013,Científica,HD  68161
1759,59468,5.66,800.0966583653703,412.29759446255446,Científica,*   4 Com
1760,53043,5.66,642.5416527804584,528.905564426362,Científica,*  43 UMa
1761,26064,5.67,124.74721647257024,425.504388146264,Científica,* 120 Tau
1762,92997,5.67,901.77672500369,726.9738371427159,Científica,*  48 Dra
1763,51802,5.67,650.6415494568342,323.87461139622286,Científica,*  49 Leo
1764,24109,5.67,253.17790346387247,568.6142276176245,Científica,HD  33167
1765,28812,5.67,145.45174897266764,341.06267563715704,Científica,*  63 Ori
1766,54137,5.67,748.6078689503018,87.99728742089361,Científica,HD  96113
1767,80309,5.67,879.1314656056863,644.3170950855229,Científica,HD 148374
1768,71783,5.67,1126.3360895785424,165.15964957916137,Científica,HD 128974
1769,42564,5.67,508.1067462091519,82.58523489806579,Científica,HD  74167
1770,41242,5.67,427.5533993486667,179.66322979899795,Científica,HD  71141
1771,26197,5.67,79.1404678345834,287.20388849753675,Científica,HD  36959
1772,30099,5.67,189.8853291071934,383.3297741765107,Científica,HD  44033
1773,43584,5.67,474.3977705672805,427.47154977333014,Científica,* sig01 Cnc
1774,47959,5.67,559.2068356184068,334.7589975359797,Científica,*  18 Leo
1775,74087,5.67,1065.8410100292078,484.8955839351843,Científica,* b Boo
1776,41861,5.68,523.6226739048839,46.710508333767415,Científica,HD  72737
1777,379,5.68,519.8309066520242,755.5484037872646,Científica,HD 225216
1778,22699,5.68,207.92432892579265,563.3430644307189,Científica,HD  30823
1779,32814,5.68,240.35572495500057,366.3249011101086,Científica,*  35 Gem
1780,49220,5.68,586.375623918466,378.7458885588081,Científica,HD  87015
1781,72154,5.68,1121.459295394987,355.8319563245786,Científica,* 108 Vir
1782,84691,5.68,1188.257521356628,593.2267873908323,Científica,HD 156874
1783,32968,5.68,265.2373681752949,415.0268316727104,Científica,*  87 Gem
1784,44001,5.68,470.4492251996213,352.53887689586145,Científica,* omi02 Cnc
1785,61658,5.68,887.4607267787053,316.6787795371627,Científica,V* FW Vir
1786,60795,5.68,747.2247319918625,538.8800799149554,Científica,*  73 UMa
1787,25028,5.68,57.08112006055229,325.6187412816234,Científica,HD  35007
1788,67231,5.68,830.824308034025,555.9672858623093,Científica,*  84 UMa
1789,72488,5.68,1154.4828388520652,230.01068275624704,Científica,HD 130529
1790,47187,5.68,567.9377249773759,174.24662978561253,Científica,HD  83332
1791,60957,5.68,839.4165645418843,395.8676441209292,Científica,*  20 Com
1792,37174,5.68,422.54818311696795,58.9503710435399,Científica,* y03 Pup
1793,57741,5.68,814.9252401913477,27.04611560210248,Científica,HD 102878
1794,74896,5.68,1106.8698668664608,466.0627155129291,Científica,HD 136138
1795,72524,5.68,921.0336938354748,561.2550177207255,Científica,*  39 Boo
1796,65593,5.69,989.3097517735488,129.63899753283363,Científica,HD 116835
1797,37036,5.69,329.0902974947346,195.53456716515052,Científica,V* PT Pup
1798,37043,5.69,421.263757414731,57.665825973695206,Científica,* y02 Pup
1799,38427,5.69,352.8368450654366,218.245398741705,Científica,*  10 Pup
1800,84950,5.69,967.2386275107104,662.667022155154,Científica,HD 157681
1801,59831,5.69,774.754865986564,474.9465733053406,Científica,*   2 CVn
1802,100357,5.69,779.5809731163215,757.5833697908674,Científica,HD 194298
1803,88122,5.69,1046.2061702753908,677.8658417463429,Científica,HD 164646
1804,19968,5.69,351.4999917497581,643.524913488249,Científica,HD  26670
1805,65198,5.69,967.0876863397511,330.15446222196755,Científica,HD 116160
1806,33827,5.69,485.0833287937006,609.8588022405493,Científica,HD  50885
1807,34579,5.69,288.27441873547656,168.66880032100138,Científica,HD  54912
1808,66065,5.69,1010.6993429958196,191.35747446859892,Científica,HD 117716
1809,25492,5.69,166.83817779757402,487.1931956124721,Científica,HD  35600
1810,83254,5.69,1221.32666356309,551.3338684022997,Científica,HD 153834
1811,79072,5.69,1235.1625243644353,441.40992328601976,Científica,*  47 Ser
1812,54255,5.69,737.6171201835322,174.89118421743058,Científica,* chi02 Hya
1813,25223,5.69,61.45452616958215,326.21069954081287,Científica,HD  35299
1814,35487,5.7,290.73085014732175,212.4103021449087,Científica,V* R CMa
1815,66320,5.7,1004.1407746577514,300.7739480553097,Científica,*  80 Vir
1816,67848,5.7,841.1743624134217,555.9192650282455,Científica,*  86 UMa
1817,99500,5.7,803.5934235000761,759.027515298116,Científica,*  68 Dra
1818,61571,5.7,859.297697776914,381.7145885680045,Científica,*  25 Com
1819,49339,5.7,618.6076183421733,180.90942372814752,Científica,HD  87427
1820,85157,5.7,1239.730403113396,574.4593163581548,Científica,*  73 Her
1821,28302,5.7,149.090119192291,382.7963143708041,Científica,HD  40369
1822,71974,5.7,1142.8970437011494,224.5697392566533,Científica,*   4 Lib
1823,49934,5.7,680.7801912395449,38.81837298450351,Científica,HD  88661
1824,29151,5.7,149.189460050265,323.9094706854504,Científica,HD  42111
1825,54487,5.7,697.4537298823265,395.53535195013495,Científica,*  67 Leo
1826,31870,5.7,247.13721469023588,141.2671597569529,Científica,HD  47946
1827,43797,5.7,563.8584247795454,42.49513948662405,Científica,HD  76653
1828,36348,5.7,396.2637022140116,513.1532153584374,Científica,HD  58661
1829,31771,5.7,300.39876076216166,492.5779847308719,Científica,*  51 Aur
1830,111242,5.7,618.5108155795638,729.6709141187076,Científica,HD 214035
1831,62703,5.7,913.0053992624798,74.1533867650958,Científica,HD 111588
1832,43026,5.7,448.5811331050376,274.7779548066539,Científica,HD  74794
1833,29860,5.7,167.6793583261524,334.9635919158773,Científica,HD  43587
1834,64053,5.7,936.5042734669648,71.84387787309575,Científica,HD 113902
1835,38438,5.7,472.3986176409227,35.547270266360194,Científica,V* V372 Car
1836,53699,5.7,729.9083568900414,146.6837623227139,Científica,HD  95221
1837,49363,5.71,590.8666246040365,515.9609050107443,Científica,HD  87141
1838,35005,5.71,281.49959827786756,353.13917215917655,Científica,HD  55730
1839,43148,5.71,522.0958997283698,79.21086025018869,Científica,HD  75276
1840,48613,5.71,640.4936296606589,69.79739966084261,Científica,HD  86087
1841,59923,5.71,803.0504045061409,426.52845259538685,Científica,HD 106887
1842,41816,5.71,430.7817881602648,393.0465541359748,Científica,* ups01 Cnc
1843,40990,5.71,413.69255015407697,204.98780591012348,Científica,HD  70523
1844,77336,5.71,1178.440925197205,454.6642020692902,Científica,* ups Ser
1845,62732,5.71,897.3484501821513,39.561885334880095,Científica,HD 111613
1846,51933,5.71,669.2696708292261,235.3085924080914,Científica,HD  91889
1847,60610,5.71,886.1733996133445,151.20746198268466,Científica,* x02 Cen
1848,26345,5.71,82.18376267284451,286.36407128150086,Científica,HD  37209A
1849,62541,5.71,885.8359698636161,372.4702297275089,Científica,*  29 Com
1850,67787,5.71,985.4199983235876,411.5470627205368,Científica,*   7 Boo
1851,73536,5.71,1152.459628827713,359.14855857009303,Científica,*   2 Ser
1852,56620,5.71,797.7916687196106,151.92782576629213,Científica,*  22 Crt
1853,29234,5.71,167.79501712179515,183.33270353217097,Científica,HD  42443
1854,54522,5.71,685.823240600866,444.8414893457957,Científica,V* CO UMa
1855,28499,5.71,302.232294133296,545.3006181966597,Científica,*  36 Aur
1856,31564,5.71,210.36497368535325,203.9283385968067,Científica,* nu.01 CMa
1857,27316,5.72,133.76056725443888,397.0952692675763,Científica,* 131 Tau
1858,59309,5.72,829.5808435399206,326.8557846352265,Científica,*  11 Vir
1859,48561,5.72,630.1896118392721,90.67779904553892,Científica,HD  85980
1860,79666,5.72,1193.784213805966,496.55157359158216,Científica,*  16 Her
1861,35029,5.72,377.5542534253747,63.37151044094388,Científica,V* PR Pup
1862,75352,5.72,1214.563195310095,305.30096605080075,Científica,HD 136956
1863,73166,5.72,1092.8163171767742,435.1979726337101,Científica,HD 132146
1864,42146,5.72,431.04834197915216,248.44392596903276,Científica,*   3 Hya
1865,29294,5.72,181.9581497617428,158.7323346511235,Científica,HD  42621
1866,31637,5.72,268.24412751650186,107.0635114160105,Científica,HD  47500
1867,66417,5.72,939.1051224268018,433.6068843550173,Científica,HD 118508
1868,47594,5.72,581.82248777295,582.378885655374,Científica,HD  83489
1869,85888,5.72,1084.7019506777613,645.8712430742178,Científica,HD 159501
1870,46457,5.72,526.7915831309433,318.9669010661486,Científica,*   3 Leo
1871,75260,5.72,842.1945379455296,621.071439228246,Científica,HD 137443
1872,73184,5.72,1170.232803827187,247.31005246660533,Científica,HD 131977
1873,32740,5.72,289.06775496872564,457.7910999532536,Científica,V* IS Gem
1874,20842,5.72,45.84647456391783,486.5745458428998,Científica,HD  28226
1875,43644,5.72,527.6488545640815,554.9785698203232,Científica,* b UMa
1876,48287,5.72,627.3546858267302,83.29928677995008,Científica,HD  85483
1877,72012,5.72,962.5101080831972,528.0969973077297,Científica,HD 129846
1878,59746,5.72,689.845689626854,594.2849500176422,Científica,HD 106574
1879,45158,5.72,513.1491334800595,196.68249912655773,Científica,HD  79181
1880,19983,5.72,315.25537107238233,634.6286318763936,Científica,HD  26755
1881,43923,5.72,498.6064720117148,484.3935518094663,Científica,HD  76291
1882,77986,5.73,1018.900801477078,576.8161334372774,Científica,*   4 Her
1883,37322,5.73,381.43430597055146,107.5830597544664,Científica,* d02 Pup
1884,44923,5.73,505.8750705749819,202.76320001308747,Científica,HD  78702
1885,66400,5.73,1019.1135390941714,202.59175472580628,Científica,HD 118349A
1886,53377,5.73,666.1539863926238,433.6028564611871,Científica,*  47 LMi
1887,82422,5.73,1158.8449408856718,571.9327746680125,Científica,*  50 Her
1888,78661,5.73,739.4245523094133,660.5116622094406,Científica,HD 145622
